2.5472,1.839,0.43187,
2.5368,1.8537,0.42789,
2.5294,1.8593,0.42571,
2.5245,1.8696,0.42385,
2.5179,1.8771,0.42219,
2.5112,1.8841,0.42058,
2.5035,1.89,0.41881,
2.4971,1.8998,0.41709,
2.4943,1.9042,0.41776,
2.4837,1.9143,0.41716,
2.4758,1.9218,0.41529,
2.4694,1.9284,0.41622,
2.4621,1.9362,0.41533,
2.4465,1.9507,0.41443,
2.4435,1.9535,0.41382,
2.4221,1.9765,0.41016,
2.4222,1.9814,0.40996,
2.4105,1.9882,0.40705,
2.4055,1.9948,0.40514,
2.3979,2.0012,0.40331,
2.3919,2.0069,0.40119,
2.3855,2.0129,0.39935,
2.3804,2.0192,0.3979,
2.3742,2.0249,0.39616,
2.368,2.0313,0.39443,
2.3625,2.0365,0.39448,
2.3594,2.0472,0.3944,
2.3339,2.0624,0.39014,
2.3234,2.0682,0.39231,
2.3146,2.0718,0.39483,
2.3045,2.0815,0.39418,
2.2988,2.0874,0.3932,
2.2855,2.0945,0.39719,
2.2756,2.1006,0.39866,
2.2712,2.1076,0.39737,
2.2591,2.113,0.40108,
2.2481,2.1228,0.4015,
2.2335,2.1302,0.40261,
2.2209,2.1386,0.40209,
2.2118,2.1445,0.40447,
2.1972,2.1547,0.40713,
2.1947,2.1554,0.40648,
2.174,2.1694,0.41163,
2.1627,2.1783,0.41469,
2.1531,2.1865,0.41836,
2.1354,2.1953,0.41775,
2.1223,2.2039,0.42206,
2.1081,2.2137,0.42412,
2.096,2.221,0.42309,
2.0836,2.2317,0.42617,
2.0677,2.2423,0.42664,
2.0555,2.2464,0.42869,
2.0409,2.2598,0.43101,
2.0276,2.2678,0.43193,
2.0113,2.281,0.43156,
1.9974,2.2911,0.43065,
1.9903,2.2955,0.43005,
1.9704,2.3096,0.43081,
1.9561,2.3189,0.43128,
1.9421,2.3251,0.43051,
1.9283,2.3364,0.43056,
1.9218,2.3434,0.42888,
1.9004,2.3527,0.42886,
1.8848,2.3613,0.4264,
1.8694,2.3692,0.42636,
1.8545,2.3769,0.42654,
1.8393,2.3842,0.42515,
1.8256,2.3915,0.42176,
1.8088,2.3986,0.42407,
1.795,2.4058,0.4214,
1.767,2.4183,0.41851,
1.7321,2.4271,0.41736,
-0.06576,0.12261,0.069761,
-0.11443,0.20356,0.050342,
-0.13839,0.20561,0.06984,
-0.086289,0.1706,0.018291,
-0.083685,0.16763,0.038245,
-0.062264,0.17279,0.035921,
-0.10557,0.19084,0.049161,
-0.1069,0.18252,0.034676,
-0.16198,0.22071,0.098172,
-0.17636,0.2312,0.095518,
-0.18435,0.22719,0.12861,
-0.19667,0.23342,0.067442,
-0.075311,0.15933,-0.016838,
-0.1318,0.17675,0.094839,
-0.10582,0.17156,-0.0074246,
-0.21221,0.22039,0.098582,
-0.12064,0.16949,0.057158,
-0.1379,0.17388,0.072956,
-0.094051,0.142,0.090119,
-0.043447,0.14895,0.08305,
-0.069103,0.13637,0.073404,
-0.032222,0.13946,0.059104,
-0.013027,0.13632,0.053403,
0.0014081,0.15208,0.11847,
-0.042439,0.15038,0.12631,
-0.061878,0.13996,0.099985,
-0.069727,0.14097,0.09473,
-0.10434,0.15138,0.13027,
-0.076522,0.12727,0.075532,
-0.16311,0.12407,0.12043,
-0.11113,0.10331,0.085849,
-0.10247,0.095618,0.069506,
-0.12733,0.0954,0.10951,
-0.13752,0.08246,0.14206,
-0.097934,0.094968,0.066012,
-0.12725,0.093276,0.1157,
-0.04569,0.091852,0.076102,
-0.14842,0.10436,0.079723,
-0.13562,0.099862,0.057904,
-0.16776,0.1138,0.12805,
-0.15903,0.11447,0.10841,
-0.20557,0.12933,0.15307,
-0.06356,0.093753,0.02904,
-0.042855,0.07152,0.053814,
-0.041059,0.076061,0.019612,
-0.036631,0.072094,0.034143,
-0.062762,0.066375,0.034526,
-0.026731,0.090941,0.022344,
-0.036065,0.091366,0.054583,
-0.028919,0.1156,0.001307,
-0.060988,0.12545,0.033471,
-0.041966,0.11129,0.034178,
0.018146,0.096391,-0.011913,
0.060857,0.084154,-0.022353,
-0.10403,0.09793,0.064168,
-0.034959,0.084474,-0.0067662,
-0.17122,0.10105,0.076985,
0.0018645,0.070276,-0.017977,
0.001201,0.075717,-0.0046983,
-0.1544,0.094623,0.14852,
-0.16128,0.09738,0.14866,
0.020071,0.080463,-0.061216,
-0.12,0.092025,0.1291,
0.062677,0.082222,-0.0020679,
0.0054104,0.083988,0.015949,
-0.0066718,0.085572,0.01724,
0.0011311,0.082192,0.02319,
0.017637,0.091074,-0.0025075,
0.0059901,0.090044,0.027589,
0.022969,0.09236,0.00093207,
0.019099,0.1028,-0.0024078,
0.029511,0.1026,-0.005687,
0.00383,0.10326,-0.046977,
0.014785,0.064669,-0.0089378,
0.013212,0.059425,-0.044751,
0.027764,0.010992,-0.013535,
0.085736,-0.026705,-0.024169,
0.048665,0.025563,-0.034338,
0.030766,0.065304,-0.040774,
0.018296,0.06923,-0.035233,
0.052731,0.015121,-0.052995,
0.016883,-0.40881,-0.04255,
-0.04284,-0.45405,-0.025896,
-0.067934,-0.47758,-0.041244,
-0.1047,-0.55411,-0.026744,
-0.11479,-0.83693,-0.08571,
-0.098757,-0.93315,-0.074563,
-0.14643,-0.97793,-0.065359,
-0.14606,-1.0732,-0.080792,
-0.14808,-1.0959,-0.059171,
-0.16138,-1.1086,-0.067254,
-0.11374,-1.0883,-0.029409,
-0.13628,-1.1304,-0.064081,
-0.14807,-1.2109,-0.047685,
-0.12737,-1.2369,-0.019726,
-0.13976,-1.2802,-0.014907,
-0.10692,-1.0134,-0.033205,
-0.068159,-0.94934,-0.062412,
-0.059379,-0.90273,-0.026249,
-0.014051,-0.88862,-0.017629,
-0.040638,-0.85693,0.009565,
0.016798,-0.51519,-0.025143,
0.053084,-0.36126,-0.024025,
0.10344,-0.01621,-0.018274,
0.058578,0.12433,-0.0083037,
0.074694,0.18691,0.013406,
0.09535,0.18315,-0.007295,
0.10292,0.18203,-0.029919,
0.081105,0.23176,-0.009106,
0.11011,0.22829,-0.025088,
0.091981,0.15753,-0.02852,
0.080212,0.13922,-0.020644,
0.041968,0.10307,-0.017907,
0.055246,0.1022,-0.0045176,
0.072282,0.098932,-0.023688,
0.034946,0.083433,-0.017828,
0.041555,0.065611,-0.012543,
0.020239,0.069201,-0.017888,
0.033587,0.086933,-0.039206,
0.033088,0.083119,-0.034086,
0.019471,0.086923,-0.0052621,
0.058638,0.088491,-0.022998,
0.04661,0.08849,-0.032149,
0.042773,0.074313,0.012999,
-0.0049819,0.019295,-0.040183,
0.0036585,0.032657,-0.0051592,
-0.046175,0.06691,0.0024698,
-0.083359,0.067222,-0.015472,
0.014235,-0.61773,-0.0088111,
0.11801,-0.85944,-0.0087438,
0.073774,-0.8419,0.035927,
0.061963,-0.85205,0.051476,
0.05404,-0.92934,0.10142,
0.072344,-1.0648,0.084778,
0.12117,-0.87203,0.0063433,
0.12216,-0.91413,-0.031028,
0.14274,-0.91924,-0.02995,
0.11867,-0.94713,-0.043504,
0.13927,-0.83192,0.02039,
0.11898,-0.83505,0.047884,
0.10598,-0.83504,0.042592,
0.12942,-0.82547,-0.011447,
-0.0032684,-0.36026,-0.020034,
-0.033933,-0.23282,-0.055451,
-0.08767,-0.12058,-0.052003,
-0.10976,-0.1102,-0.05086,
-0.10218,-0.036027,-0.057621,
-0.10235,-0.0081244,-0.061782,
-0.066139,0.046517,-0.029296,
-0.024966,0.096802,0.0073344,
-0.037717,0.10237,-0.039998,
0.0031776,0.12071,-0.020743,
0.0051741,0.12286,-0.026525,
-0.014432,0.10992,-0.022255,
0.006003,0.11001,-0.025743,
0.055427,0.041153,-0.015449,
0.067135,0.058022,-0.026487,
0.052259,0.074605,-0.042596,
0.098519,0.022686,-0.040939,
0.034649,0.032573,-0.035483,
0.065317,0.043815,-0.035859,
0.083914,0.0225,-0.054931,
0.1269,0.029361,-0.071862,
0.10598,0.011138,-0.10106,
0.11955,0.092438,-0.090736,
0.1251,0.11419,-0.076675,
0.15598,0.15411,-0.028968,
0.11658,0.17108,-0.092107,
0.093013,0.15713,-0.09753,
0.094251,0.14326,-0.057672,
0.074747,0.12409,-0.064258,
0.091841,0.13147,-0.076938,
0.13844,0.14815,-0.026979,
0.13102,0.14328,-0.0056792,
0.086661,0.12465,0.0083076,
0.063056,0.099942,-0.0084354,
0.032642,0.086485,-0.030921,
0.050527,0.10566,-0.044595,
0.0067077,0.075534,-0.065794,
-0.013268,0.064539,-0.056145,
0.044329,0.10828,-0.044865,
0.047288,0.10389,-0.016524,
0.043219,0.098123,-0.042795,
0.05109,0.091062,-0.039635,
0.053888,0.092648,-0.092645,
0.066289,0.091625,-0.085313,
0.064598,0.10404,-0.060515,
0.064999,0.10747,-0.042532,
0.053745,0.090137,-0.0037788,
0.047926,0.093235,-0.011888,
0.047806,0.089619,0.0024008,
0.043271,0.090887,0.0069474,
0.065873,0.12007,-0.0083878,
0.027434,0.10957,-0.030386,
0.026426,0.11048,-0.026839,
0.012874,0.11385,-0.032794,
0.0063427,0.10926,-0.03139,
0.0022431,0.1104,-0.029822,
0.016736,0.10954,-0.034088,
0.019766,0.098833,-0.057991,
0.019179,0.10343,-0.089188,
0.021942,0.087503,-0.041273,
0.022919,0.084799,-0.039789,
0.0094745,0.067586,-0.066732,
0.003646,0.087663,-0.03698,
-0.020909,0.08009,-0.017896,
0.0033859,0.096572,-0.021636,
0.011994,0.089109,-0.026099,
-0.01442,0.075225,-0.022114,
0.02686,0.11043,-0.014312,
0.037609,0.10701,-0.021069,
0.033316,0.10513,-0.022847,
0.025769,0.094965,-0.035033,
0.02905,0.097015,-0.041869,
0.093521,0.13194,-0.047735,
0.14807,0.15032,-0.044612,
-0.067958,-0.011651,-0.019127,
0.063959,0.12572,-0.036139,
-0.033471,-0.018656,0.070231,
0.0098858,0.078985,-0.051839,
0.0063067,0.054856,-0.047447,
0.13087,0.17035,-0.025969,
0.070653,0.12724,-0.043094,
0.043484,0.10257,-0.025743,
0.1024,0.17393,-0.0093152,
0.082206,0.14869,0.014196,
0.073509,0.16104,-0.092836,
0.090408,0.13571,-0.027612,
0.011062,0.089077,-0.033186,
-0.0021657,0.067988,-0.001706,
-0.019074,0.049233,-0.005088,
-0.048138,0.055743,-0.013374,
-0.041254,0.05286,-0.030367,
-0.055523,0.022039,-0.038209,
-0.073492,0.0025971,-0.0204,
-0.086976,-0.0097255,-0.017444,
-0.015086,0.10816,0.10098,
-0.014292,0.15115,-0.0133,
0.025233,0.19803,0.055673,
0.015315,-0.08473,0.13657,
0.03657,0.069709,-0.00391,
-0.085806,-0.036728,0.019422,
-0.068799,-9.9196e-05,-0.0030484,
-0.076587,-0.0026331,0.011254,
-0.063233,0.033808,-0.040653,
-0.089762,-0.0284,-0.0057009,
-0.099197,-0.015613,-0.045895,
-0.13802,0.095651,-0.039641,
-0.12211,0.045135,-0.053942,
-0.12405,0.048521,-0.042096,
-0.085672,0.000827,-0.029969,
-0.10166,0.069398,0.025295,
-0.087435,0.015987,0.02843,
-0.09037,-0.0056607,-0.051144,
-0.096358,-0.062358,-0.03874,
-0.072521,-0.059428,-0.026494,
-0.055976,-0.046598,-0.047398,
-0.049527,-0.051642,-0.017094,
-0.093276,-0.092165,-0.0228,
-0.092191,-0.091544,-0.025907,
-0.037507,-0.022602,0.051615,
-0.041807,-0.033947,-0.0096258,
-0.049239,-0.034084,-0.017858,
-0.043552,-0.037017,0.01427,
-0.049834,-0.05637,0.031998,
-0.062531,-0.055057,-0.042356,
-0.042609,-0.024233,-0.017545,
-0.044976,-0.041115,-0.033409,
-0.037165,-0.008172,-0.027305,
-0.047858,-0.033615,-0.03431,
-0.032647,-0.013636,-0.044224,
-0.044454,-0.031197,-0.041674,
-0.06829,-0.013145,-0.041707,
-0.058084,-0.021135,-0.022638,
-0.064334,-0.016531,-0.036524,
-0.072905,-0.032033,-0.054442,
-0.081711,-0.044278,-0.019322,
-0.076862,-0.048876,-0.0156,
-0.088504,-0.061946,-0.056493,
-0.089931,-0.093244,-0.067341,
-0.087227,-0.10865,-0.05131,
-0.089074,-0.12534,-0.059865,
-0.095089,-0.13418,-0.046571,
-0.099054,-0.16346,-0.051206,
-0.097334,-0.17578,-0.039471,
-0.095486,-0.18238,-0.04222,
-0.096647,-0.16651,-0.0546,
-0.099878,-0.15157,-0.060181,
-0.10583,-0.15665,-0.065788,
-0.091164,-0.11581,-0.049209,
-0.086537,-0.10359,-0.053217,
-0.084269,-0.091301,-0.067506,
-0.11883,-0.15473,-0.05703,
-0.12335,-0.203,-0.055728,
-0.068501,-0.14165,-0.036481,
-0.075264,-0.13927,-0.047998,
-0.068508,-0.13471,-0.036632,
-0.086322,-0.10801,-0.046516,
-0.11893,-0.032018,-0.060627,
-0.12654,0.0011055,-0.025735,
-0.10527,-0.040824,-0.051627,
-0.10684,-0.034074,-0.054466,
-0.085863,-0.069136,-0.050659,
-0.085285,-0.071301,-0.068997,
-0.024976,-0.095191,-0.046622,
-0.0803,-0.0065198,-0.064569,
-0.061127,-0.033635,-0.058503,
-0.047832,-0.024356,-0.070646,
-0.042659,-0.035933,-0.081767,
-0.019358,-0.072732,-0.074553,
-0.017851,-0.11405,-0.084815,
-0.038126,-0.062955,-0.08214,
-0.053073,-0.091932,-0.075888,
-0.06643,-0.10105,-0.067409,
-0.076481,-0.12066,-0.07852,
-0.092985,-0.14197,-0.10063,
-0.085501,-0.1189,-0.083798,
-0.098883,-0.132,-0.054047,
-0.091931,-0.10267,-0.053792,
-0.095374,-0.12757,-0.05554,
-0.10689,-0.16877,-0.073351,
-0.097678,-0.16025,-0.092839,
-0.0832,-0.12192,-0.079756,
-0.071904,-0.091064,-0.069163,
-0.060465,-0.10607,-0.069557,
-0.092868,-0.1524,-0.063725,
-0.11046,-0.17655,-0.068697,
-0.099122,-0.14133,-0.063881,
-0.082953,-0.15853,-0.076416,
-0.10944,-0.17179,-0.052014,
-0.11785,-0.17086,-0.0662,
-0.11511,-0.18482,-0.075669,
-0.093871,-0.15351,-0.090917,
-0.11073,-0.17709,-0.082553,
-0.11636,-0.18564,-0.055806,
-0.10645,-0.17285,-0.05353,
-0.097102,-0.18572,-0.083399,
-0.10476,-0.18685,-0.068509,
-0.11684,-0.19549,-0.071739,
-0.098538,-0.10439,-0.059641,
-0.071498,-0.098107,-0.063424,
-0.069409,-0.072314,-0.052376,
-0.049768,-0.095374,-0.063895,
-0.054195,0.036149,0.035643,
-0.056651,0.084783,0.074028,
-0.051962,0.10213,0.073318,
-0.05557,0.11566,0.056608,
-0.025014,0.048662,0.0044467,
-0.036547,0.041074,0.038043,
-0.010239,-0.020481,-0.012829,
-0.0012856,-0.001195,0.025004,
-0.057855,0.074813,0.049913,
-0.042527,0.066906,0.01977,
-0.03358,0.05978,0.051216,
-0.029135,0.022455,0.0081522,
-0.026791,-0.019842,0.0064662,
-0.029838,0.0017896,0.036624,
-0.018647,-0.016383,0.044019,
-0.015025,0.0011155,0.015947,
-0.0052791,0.0074834,0.013913,
-0.0037748,-0.01688,-0.019631,
-0.017229,-0.06941,-0.00046266,
-0.0058327,-0.096347,0.026419,
-0.069615,0.031481,0.044894,
-0.035667,-0.01084,0.020105,
-0.028641,-0.010204,-0.018186,
-0.011541,-0.037076,-0.043071,
-0.0059641,-0.041637,-0.048371,
0.016209,-0.080661,-0.046988,
-0.028117,-0.046834,-0.12554,
-0.04433,0.011889,-0.075119,
-0.037256,0.0017514,-0.084828,
-0.032805,-0.016064,-0.11702,
-0.01589,-0.039268,-0.096065,
-0.016966,-0.044006,-0.14219,
-0.060019,-0.033827,-0.039002,
-0.076109,-0.01465,-0.046268,
-0.056898,-0.11261,-0.16239,
-0.058002,-0.11767,-0.1756,
0.12416,-0.16936,-0.11124,
0.060581,-0.080973,-0.094159,
0.11666,-0.13715,-0.099538,
0.1359,-0.13414,-0.10101,
0.12763,-0.006146,-0.076516,
0.078346,-0.068316,-0.089211,
0.047962,-0.07502,-0.092658,
0.020104,-0.051407,-0.063774,
0.026689,-0.060405,-0.060554,
0.043592,-0.046671,-0.08904,
0.016771,-0.061835,-0.056857,
-0.018381,-0.033626,-0.066167,
0.01248,-0.0341,-0.077372,
-0.02541,-0.015597,-0.095598,
-0.033566,-0.0061262,-0.05035,
-0.02323,-0.03242,-0.097209,
-0.012267,-0.088216,-0.14729,
-0.012663,-0.088525,-0.10227,
-0.033794,-0.065007,-0.10218,
-0.05365,0.0093971,-0.09658,
-0.064542,0.027345,-0.051219,
-0.049822,-0.0044045,-0.062849,
-0.0039296,-0.068822,-0.091242,
0.054033,-0.068306,-0.09705,
0.048924,-0.035874,-0.039688,
0.017843,-0.034614,-0.072079,
0.0053368,-0.041914,-0.069647,
0.013139,-0.066196,-0.061567,
0.066556,-0.085916,-0.055411,
0.095589,-0.11525,-0.053018,
0.11476,-0.12876,-0.042436,
0.10477,-0.095656,-0.043213,
0.13322,-0.12466,-0.033703,
0.070449,-0.087487,-0.049256,
0.079588,-0.099897,-0.041172,
0.10594,-0.10402,-0.054806,
0.15806,-0.16453,-0.086353,
0.15,-0.14394,-0.040089,
0.15503,-0.14625,-0.038116,
0.15028,-0.14285,-0.050025,
0.16685,-0.16593,-0.05801,
0.14726,-0.13574,-0.060516,
0.1296,-0.11731,-0.076519,
0.14276,-0.13699,-0.043238,
0.14903,-0.14967,-0.057822,
0.13451,-0.12269,-0.064131,
0.12724,-0.12038,-0.090506,
0.10402,-0.095966,-0.067714,
0.12792,-0.11193,-0.042913,
0.13732,-0.12194,-0.045445,
0.13151,-0.12506,-0.061179,
0.12223,-0.09915,-0.038485,
0.12584,-0.099938,-0.029889,
0.12771,-0.10532,-0.041601,
0.0354,-0.095839,-0.073727,
0.030872,-0.0798,-0.073982,
0.024696,-0.043517,-0.060998,
0.034432,-0.048268,-0.047712,
0.017554,-0.032597,-0.045464,
0.017304,-0.027431,-0.0069096,
0.0090667,0.01671,-0.0063173,
-0.0026521,0.03298,0.0024946,
-0.0077238,-0.010804,0.013141,
-0.013607,-0.010425,0.014403,
-0.068707,0.023476,0.0073444,
-0.094735,0.039264,-0.0014734,
-0.0063391,-0.00061567,-0.0031925,
-0.00017723,-0.0064507,-0.00718,
-0.010168,0.011131,0.012367,
-0.0071716,0.001012,-0.026746,
-0.015553,0.013555,-0.03998,
-0.045778,0.029296,-0.066501,
-0.041736,0.03006,-0.025624,
-0.081301,0.10088,0.048197,
-0.039677,0.050114,-0.051622,
-0.044724,0.076515,0.036944,
-0.064256,0.1081,0.10401,
-0.081175,0.11258,0.0066327,
-0.11393,0.090789,0.0202,
-0.05818,0.060849,-0.0096116,
-0.037184,0.016228,0.018097,
-0.043211,0.017894,-0.0019015,
0.03106,-0.0035418,0.028825,
0.076493,-0.045705,0.083132,
0.11604,-0.079923,0.040658,
0.030325,0.020207,0.0062463,
-0.0042211,0.041346,0.0015986,
-0.012215,-0.0087019,0.091855,
0.035911,-0.019724,0.090927,
0.036085,-0.026137,0.033007,
0.089156,-0.069162,0.058845,
0.037645,-0.046742,0.050842,
0.0085281,-0.016348,0.094244,
0.06553,-0.031592,0.022578,
0.096781,-0.038014,0.10786,
-0.017143,0.012307,0.06335,
0.064198,-0.062866,-0.11308,
0.049268,0.012921,0.085581,
0.1241,-0.096175,-0.17559,
0.059952,-0.060855,-0.15904,
0.0059112,0.030568,0.060237,
0.09243,-0.071513,-0.17354,
0.088322,-0.032968,-0.039179,
0.011029,-0.071783,-0.15709,
0.088522,-0.10075,-0.13653,
0.1264,-0.13075,-0.17068,
0.057458,-0.07852,-0.17127,
0.097586,-0.10503,-0.18296,
0.10683,-0.11632,-0.20677,
0.068531,-0.097518,-0.20868,
0.058106,-0.10019,-0.19809,
0.10092,-0.11805,-0.18983,
0.13327,-0.12957,-0.19395,
0.13227,-0.12254,-0.13348,
0.087372,-0.10822,-0.18064,
0.052317,-0.072072,-0.090603,
0.0568,-0.072662,-0.12622,
0.037319,-0.016499,0.022348,
0.013985,-0.026583,-0.0081466,
0.081684,-0.092045,-0.051899,
0.12252,-0.13401,-0.14762,
0.13783,-0.13875,-0.12917,
0.12255,-0.11576,-0.073051,
-0.0066997,-0.0077689,0.027285,
0.078791,-0.088557,-0.10215,
0.1123,-0.09261,-0.07005,
0.070255,-0.051787,0.00018426,
0.15165,-0.13757,-0.069566,
0.088831,-0.092306,0.035712,
0.1596,-0.14994,-0.10865,
0.073248,-0.11607,-0.1082,
0.057549,-0.11052,-0.13066,
0.036468,-0.10852,-0.14057,
-0.014487,-0.062012,-0.05795,
0.039748,-0.042959,-0.070033,
0.059759,-0.052555,-0.064863,
-0.0071286,-0.041747,-0.028521,
0.00044367,-0.051398,-0.075146,
-0.020226,-0.061821,-0.062208,
-0.02385,-0.058045,-0.078909,
-0.0076764,-0.067895,-0.098033,
0.00010654,-0.095517,-0.15334,
-0.0023779,-0.090547,-0.098357,
0.03491,-0.095157,-0.11482,
0.036768,-0.10348,-0.12735,
0.076444,-0.10171,-0.12098,
0.075178,-0.10575,-0.13184,
0.068011,-0.088308,-0.11038,
0.091396,-0.098913,-0.1313,
0.10709,-0.092219,-0.11161,
0.11622,-0.092392,-0.12051,
0.11932,-0.10037,-0.16178,
0.077987,-0.086393,-0.13246,
0.082269,-0.089866,-0.14512,
0.12109,-0.096327,-0.13988,
0.14488,-0.10154,-0.08033,
0.15357,-0.10133,-0.085428,
0.10377,-0.090103,-0.1419,
0.13493,-0.041703,-0.099029,
0.14456,-0.069504,-0.10261,
0.15975,-0.080386,-0.076072,
0.18673,-0.13024,-0.1127,
0.1566,-0.1148,-0.10194,
0.17711,-0.13392,-0.10604,
0.18596,-0.13541,-0.080579,
0.12373,-0.11364,-0.068327,
0.11339,-0.091293,-0.097859,
0.13201,-0.10416,-0.024731,
0.15023,-0.14082,-0.064912,
0.17348,-0.15226,-0.064737,
0.11507,-0.11062,-0.063699,
0.14296,-0.11491,-0.074024,
0.1786,-0.11682,-0.053694,
0.20109,-0.1674,-0.05709,
0.18138,-0.14109,-0.032442,
0.16065,-0.12576,-0.04636,
0.21354,-0.15112,-0.054222,
0.21522,-0.15213,-0.048666,
0.14931,-0.10031,-0.032915,
0.10814,-0.076246,-0.045897,
0.092887,-0.065643,-0.080484,
0.097056,-0.067279,-0.074643,
0.10433,-0.066164,-0.012529,
0.10395,-0.065948,-0.028079,
0.082746,-0.059323,-0.014538,
0.067587,-0.059309,-0.023093,
0.11912,-0.072008,-0.013154,
0.13281,-0.10407,0.016424,
0.10649,-0.08584,-0.040285,
0.11155,-0.080788,-0.023479,
0.10745,-0.074069,-0.016773,
0.12426,-0.084742,0.0063305,
0.10889,-0.087493,-0.029906,
0.10961,-0.078908,0.061508,
0.11616,-0.08605,0.037453,
0.090328,-0.075558,0.0341,
0.080018,-0.06936,0.052338,
0.065442,-0.075318,0.026782,
0.04522,-0.043421,-0.017512,
0.053413,-0.055435,-0.016807,
0.03769,-0.051815,-0.032463,
0.018735,-0.044625,-0.024726,
0.046999,-0.06366,-0.027712,
0.044267,-0.061245,-0.055459,
0.049073,-0.062074,-0.051716,
0.034735,-0.059133,-0.058264,
0.045068,-0.065108,-0.074517,
0.0092184,-0.088581,-0.066994,
0.017503,-0.09224,-0.053525,
0.040563,-0.086382,-0.060192,
0.036687,-0.080488,-0.028871,
0.059428,-0.077631,-0.028841,
0.073711,-0.080186,-0.037266,
0.095959,-0.085098,-0.054688,
0.10082,-0.076312,-0.040499,
0.027801,-0.092967,0.0092443,
0.047645,-0.080591,-0.0094911,
0.027785,-0.011894,2.6046e-05,
0.042889,-0.0059222,0.0025293,
0.010227,0.028749,0.013049,
0.0052128,0.05784,0.01276,
0.038472,0.023853,0.00036367,
0.019831,0.05853,0.010479,
0.0076392,0.055254,0.025375,
0.0055509,0.063867,0.042013,
0.024136,0.00315,0.039996,
0.009093,0.034921,-0.011348,
0.034008,0.019749,-0.0066897,
0.049639,0.014978,-0.016993,
0.031331,0.042947,-0.0078351,
0.068071,0.0090307,0.012823,
0.10694,-0.059691,-0.0093286,
0.12489,-0.070838,-0.0039379,
0.13887,-0.084252,-0.016435,
0.13518,-0.077739,-0.0057707,
0.11454,-0.05861,-0.024609,
0.12712,-0.062701,-0.030786,
0.18449,-0.07588,-0.008721,
0.13299,-0.052451,0.037997,
0.13335,-0.058021,0.04966,
0.12345,-0.060427,0.0022662,
0.12814,-0.066345,-0.013283,
0.12964,-0.062307,0.016321,
0.16033,-0.044064,0.038081,
0.16412,-0.038252,0.030391,
0.13835,-0.036698,-0.0018714,
0.12982,-0.02545,0.045788,
0.13842,0.012674,0.01641,
0.11226,-0.0015295,0.014178,
0.12325,0.0062737,0.03217,
0.1046,0.0083109,0.012853,
0.1368,-0.031461,0.028064,
0.12347,-0.031212,0.027048,
0.12253,-0.036757,0.015579,
0.094432,-0.032342,-0.024253,
0.096231,-0.031408,-0.019228,
0.11293,-0.045983,0.02088,
0.15686,-0.031123,0.03036,
0.19851,0.024164,0.041662,
0.15669,0.0026955,0.018548,
0.1611,0.0088545,0.016728,
0.098259,-0.043869,0.025679,
0.10809,-0.047132,0.054404,
0.090109,-0.043905,0.032087,
0.078207,-0.051003,0.017534,
0.035848,-0.078214,0.0073127,
0.073563,-0.057021,0.050147,
0.063492,-0.058513,0.028601,
0.056253,-0.062143,0.028324,
0.059567,-0.068277,0.03646,
0.066342,-0.052781,0.042377,
0.070025,-0.013346,0.024268,
0.050793,-0.042287,0.032962,
0.062732,-0.030802,0.025282,
0.087976,-0.023887,0.034205,
0.086639,-0.029885,0.02896,
0.099151,-0.021029,0.017278,
0.042431,-0.066353,0.034895,
0.083072,-0.05153,0.046559,
0.099431,-0.049539,0.056705,
0.12536,-0.038467,0.057131,
0.073777,-0.047813,0.063463,
